t,plates,parcels,cont_frac,mean_v,max_v,subducted,created,accreted,absorbed,cont_lost,cont_grown,rifts,merges,initiations,active_rifts,sea_level,backarcs,arc_plates,weld_static,weld_locked,retired,dissolved,deposited,sediment,stress_p50,stress_p95,stress_max
455,6,581172,0.2951,32.42,79.88,617,667,3,1,3,6,0,0,0,0,-488.9,0,0,0,0,0,0,3,0.2356,0.00,0.00,0.00
455.25,6,581159,0.2951,32.91,87.67,653,643,1,3,6,5,0,0,0,0,-488.9,0,0,0,0,0,0,2,0.2371,0.00,0.00,0.00
455.5,6,581094,0.2951,33.31,94.84,655,591,1,1,9,4,0,0,0,0,-488.9,0,0,0,0,0,0,2,0.2386,0.00,0.00,0.00
455.75,6,581097,0.2951,33.16,101.65,684,688,1,1,5,7,0,0,0,0,-488.9,0,0,0,0,0,0,2,0.2400,0.00,0.00,0.00
456,6,581114,0.2951,32.37,106.68,640,664,0,7,3,3,0,0,0,0,-488.9,0,0,0,0,0,0,1,0.2418,0.00,0.00,0.00
456.25,6,581111,0.2951,31.57,108.40,632,635,2,6,6,1,0,0,0,0,-488.9,0,0,0,0,0,0,1,0.2435,1.65,11.63,25.93
456.5,6,581068,0.2951,29.97,110.17,623,582,1,2,5,7,0,0,0,0,-488.9,0,0,0,0,0,0,4,0.2444,0.00,0.00,0.00
456.75,6,581142,0.2951,27.88,111.29,563,640,0,3,12,6,0,0,0,0,-488.9,0,0,0,0,0,0,3,0.2455,0.00,0.00,0.00
457,6,581149,0.2950,26.05,110.75,522,537,0,8,8,4,0,0,0,0,-488.9,0,0,0,0,0,0,2,0.2469,0.00,0.00,0.00
457.25,6,581150,0.2950,24.01,112.55,505,515,1,9,15,6,0,0,0,0,-488.9,0,0,0,0,0,0,3,0.2481,0.00,0.00,0.00
457.5,6,581113,0.2950,22.04,103.07,513,483,1,7,9,2,0,0,0,0,-488.9,0,0,0,0,0,0,0,0.2501,0.00,0.00,0.00
457.75,6,581158,0.2950,20.92,104.93,417,466,2,4,9,4,0,0,0,0,-488.9,0,0,0,0,0,0,2,0.2516,0.00,0.00,0.00
458,6,581181,0.2949,20.48,104.87,402,431,5,6,5,6,0,0,0,0,-488.9,0,0,0,0,0,0,4,0.2524,0.00,0.00,0.00
458.25,6,581179,0.2949,19.71,88.76,414,418,2,6,4,6,0,0,0,0,-488.9,0,0,0,0,0,0,3,0.2536,2.20,16.73,49.44
458.5,6,581195,0.2949,19.34,85.89,360,382,1,6,0,3,0,0,0,0,-488.9,0,0,0,0,0,0,0,0.2556,0.00,0.00,0.00
458.75,6,581210,0.2949,18.70,103.68,373,395,3,7,2,2,0,0,0,0,-488.9,0,0,0,0,0,0,2,0.2570,0.00,0.00,0.00
459,6,581220,0.2949,18.23,85.51,343,362,1,9,1,8,0,0,0,0,-488.9,0,0,0,0,0,0,6,0.2573,0.00,0.00,0.00
459.25,6,581219,0.2949,17.75,72.62,333,342,1,10,1,5,0,0,0,0,-488.9,0,0,0,0,0,0,2,0.2587,0.00,0.00,0.00
459.5,6,581252,0.2948,17.39,62.89,303,346,0,10,0,5,0,0,0,0,-488.9,0,0,0,0,0,0,5,0.2593,0.00,0.00,0.00
459.75,6,581241,0.2948,17.08,55.49,291,287,1,7,3,3,0,0,0,0,-488.9,0,0,0,0,0,0,2,0.2607,0.00,0.00,0.00
460,6,581282,0.2948,16.46,47.60,276,324,0,7,2,4,0,0,0,0,-488.9,0,0,0,0,0,0,2,0.2621,0.00,0.00,0.00
460.25,6,581298,0.2948,16.36,44.26,293,312,5,3,0,4,0,0,0,0,-478.8,0,0,0,0,0,0,3,0.2633,3.27,13.56,21.92
460.5,6,581329,0.2948,16.08,38.94,238,281,0,12,0,3,0,0,0,0,-478.8,0,0,0,0,0,0,2,0.2647,0.00,0.00,0.00
460.75,6,581349,0.2947,15.56,39.25,275,308,2,13,0,4,0,0,0,0,-478.8,0,0,0,0,0,0,3,0.2658,0.00,0.00,0.00
461,6,581385,0.2947,15.74,35.38,255,297,0,6,2,3,0,0,0,0,-478.8,0,0,0,0,0,0,2,0.2673,0.00,0.00,0.00
461.25,6,581385,0.2947,15.59,36.90,281,296,4,15,0,9,0,0,0,0,-478.8,0,0,0,0,0,0,6,0.2675,0.00,0.00,0.00
461.5,6,581401,0.2947,15.79,45.42,261,279,1,2,2,4,0,0,0,0,-478.8,0,0,0,0,0,0,2,0.2689,0.00,0.00,0.00
461.75,6,581391,0.2947,15.48,40.57,261,265,2,15,2,5,0,0,0,0,-478.8,0,0,0,0,0,0,2,0.2704,0.00,0.00,0.00
462,6,581432,0.2947,15.03,35.00,230,279,1,8,1,6,0,0,0,0,-478.8,0,0,0,0,0,0,2,0.2718,0.00,0.00,0.00
462.25,6,581466,0.2946,14.97,36.31,249,288,2,5,2,6,0,0,0,0,-478.8,0,0,0,0,0,0,3,0.2729,3.33,7.58,23.12
462.5,6,581522,0.2946,14.73,37.88,209,269,2,4,0,2,0,0,0,0,-478.8,0,0,0,0,0,0,0,0.2750,0.00,0.00,0.00
462.75,6,581545,0.2946,14.68,39.01,238,273,2,12,1,3,0,0,0,0,-478.8,0,0,0,0,0,0,2,0.2764,0.00,0.00,0.00
463,6,581528,0.2946,14.44,35.24,240,230,1,7,3,4,0,0,0,0,-478.8,0,0,0,0,0,0,2,0.2778,0.00,0.00,0.00
463.25,6,581542,0.2946,14.36,36.34,255,282,0,13,0,5,0,0,0,0,-478.8,0,0,0,0,0,0,2,0.2793,0.00,0.00,0.00
463.5,6,581578,0.2945,14.15,37.34,208,248,1,4,3,2,0,0,0,0,-478.8,0,0,0,0,0,0,1,0.2810,0.00,0.00,0.00
463.75,6,581584,0.2945,14.29,37.40,267,280,3,7,3,5,0,0,0,0,-478.8,0,0,0,0,0,0,2,0.2824,0.00,0.00,0.00
464,6,581631,0.2945,14.37,36.38,215,265,0,3,0,4,0,0,0,0,-478.8,0,0,0,0,0,0,1,0.2841,0.00,0.00,0.00
464.25,6,581617,0.2945,14.42,36.99,264,256,2,6,0,6,0,0,0,0,-478.8,0,0,0,0,0,0,4,0.2849,3.51,8.52,22.97
464.5,6,581666,0.2945,14.32,37.29,222,276,2,5,0,7,0,0,0,0,-478.8,0,0,0,0,0,0,1,0.2866,0.00,0.00,0.00
464.75,6,581705,0.2944,14.27,36.16,227,279,0,13,2,1,0,0,0,0,-478.8,0,0,0,0,0,0,1,0.2884,0.00,0.00,0.00
465,6,581738,0.2944,14.63,36.41,232,268,1,3,2,3,0,0,0,0,-478.8,0,0,0,0,0,0,1,0.2901,0.00,0.00,0.00
465.25,6,581736,0.2944,14.56,36.62,275,280,1,7,0,5,0,0,0,0,-478.8,0,0,0,0,0,0,5,0.2906,0.00,0.00,0.00
465.5,6,581742,0.2944,14.49,37.55,258,270,0,6,2,5,0,0,0,0,-478.8,0,0,0,0,0,0,5,0.2911,0.00,0.00,0.00
465.75,6,581749,0.2944,14.51,37.14,284,299,2,8,1,7,0,0,0,0,-478.8,0,0,0,0,0,0,5,0.2916,0.00,0.00,0.00
466,6,581782,0.2944,14.87,43.59,230,269,1,6,0,10,0,0,0,0,-478.8,0,0,0,0,0,0,6,0.2919,0.00,0.00,0.00
466.25,6,581816,0.2944,14.59,39.13,272,311,0,5,0,8,0,0,0,1,-478.8,0,0,0,0,0,0,4,0.2927,3.42,8.02,19.09
466.5,6,581820,0.2944,14.87,35.42,247,257,0,6,2,5,0,0,0,1,-478.8,0,0,0,0,0,0,3,0.2938,0.00,0.00,0.00
466.75,6,581850,0.2944,14.87,36.88,262,296,3,4,1,4,0,0,0,1,-478.8,0,0,0,0,0,0,3,0.2948,0.00,0.00,0.00
467,6,581902,0.2943,15.31,41.13,257,315,0,6,1,9,0,0,0,1,-478.8,0,0,0,0,0,0,3,0.2959,0.00,0.00,0.00
467.25,6,581906,0.2943,15.13,36.88,280,291,1,7,0,2,0,0,0,1,-478.8,0,0,0,0,0,0,2,0.2973,0.00,0.00,0.00
467.5,6,581902,0.2943,15.53,33.58,267,268,2,5,1,2,0,0,0,1,-478.8,0,0,0,0,0,0,0,0.2993,0.00,0.00,0.00
467.75,6,581933,0.2943,15.38,32.33,299,338,1,8,1,1,0,0,0,1,-478.8,0,0,0,0,0,0,0,0.3012,0.00,0.00,0.00
468,6,581953,0.2943,15.85,33.26,273,297,2,4,3,2,0,0,0,1,-478.8,0,0,0,0,0,0,0,0.3032,0.00,0.00,0.00
468.25,6,581994,0.2942,16.01,33.18,279,328,0,8,0,3,0,0,0,1,-478.8,0,0,0,0,0,0,2,0.3045,3.24,7.74,18.02
468.5,6,582002,0.2942,16.33,47.11,278,292,0,6,0,6,0,0,0,1,-478.8,0,0,0,0,0,0,4,0.3053,0.00,0.00,0.00
468.75,6,582025,0.2942,16.51,40.89,303,331,1,5,0,3,0,0,0,1,-478.8,0,0,0,0,0,0,2,0.3067,0.00,0.00,0.00
469,6,582049,0.2942,16.87,37.45,307,335,3,4,2,5,0,0,0,1,-478.8,0,0,0,0,0,0,4,0.3074,0.00,0.00,0.00
469.25,6,582073,0.2942,17.12,35.74,302,334,2,8,1,7,0,0,0,1,-478.8,0,0,0,0,0,1,6,0.3076,0.00,0.00,0.00
469.5,5,582075,0.2942,16.86,36.41,291,299,2,6,0,20,0,0,0,1,-478.8,0,0,0,0,0,1,16,0.3048,0.00,0.00,0.00
469.75,5,582080,0.2942,16.81,36.95,306,316,0,5,1,10,0,0,0,1,-478.8,0,0,0,0,0,0,8,0.3044,0.00,0.00,0.00
470,5,582120,0.2942,16.84,36.64,304,351,0,7,2,11,0,0,0,1,-478.8,0,0,0,0,0,0,8,0.3040,0.00,0.00,0.00
470.25,5,582136,0.2942,16.93,45.78,290,314,0,8,0,12,0,0,0,1,-506.1,0,0,0,0,0,0,9,0.3033,3.03,7.76,11.99
470.5,5,582139,0.2942,16.95,35.10,303,310,0,4,0,11,0,0,0,1,-506.1,0,0,0,0,0,0,5,0.3037,0.00,0.00,0.00
470.75,5,582146,0.2942,17.03,40.65,325,338,1,6,0,4,0,0,0,1,-506.1,0,0,0,0,0,0,2,0.3050,0.00,0.00,0.00
471,5,582185,0.2942,17.20,36.88,289,336,0,8,0,5,0,0,0,1,-506.1,0,0,0,0,0,0,3,0.3061,0.00,0.00,0.00
471.25,5,582183,0.2942,17.52,39.13,321,325,1,6,1,9,0,0,0,1,-506.1,0,0,0,0,0,0,3,0.3071,0.00,0.00,0.00
471.5,5,582202,0.2942,17.48,38.22,317,338,1,2,0,4,0,0,0,0,-506.1,0,0,0,0,0,0,0,0.3090,0.00,0.00,0.00
471.75,5,582231,0.2942,17.56,39.52,298,336,3,9,0,3,0,0,0,0,-506.1,0,0,0,0,0,0,1,0.3106,0.00,0.00,0.00
472,5,582237,0.2941,17.63,47.03,313,328,0,9,0,2,0,0,0,0,-506.1,0,0,0,0,0,0,0,0.3125,0.00,0.00,0.00
472.25,5,582259,0.2941,17.99,41.56,288,315,3,5,0,5,0,0,0,0,-506.1,0,0,0,0,0,0,2,0.3139,1.78,5.84,11.53
472.5,5,582296,0.2941,18.01,42.01,286,331,3,8,0,4,0,0,0,0,-506.1,0,0,0,0,0,0,1,0.3155,0.00,0.00,0.00
472.75,5,582307,0.2941,18.24,49.06,301,316,0,4,0,2,0,0,0,0,-506.1,0,0,0,0,0,0,1,0.3171,0.00,0.00,0.00
473,5,582336,0.2941,18.13,39.65,287,320,0,4,0,3,0,0,0,0,-506.1,0,0,0,0,0,0,0,0.3190,0.00,0.00,0.00
473.25,5,582367,0.2941,18.35,48.53,293,328,1,4,0,1,0,0,0,0,-506.1,0,0,0,0,0,0,0,0.3209,0.00,0.00,0.00
473.5,5,582368,0.2941,18.53,41.09,308,313,1,4,0,4,0,0,0,0,-506.1,0,0,0,0,0,0,2,0.3222,0.00,0.00,0.00
473.75,5,582361,0.2941,18.83,50.13,336,335,1,6,1,8,0,0,0,0,-506.1,0,0,0,0,0,0,5,0.3226,0.00,0.00,0.00
474,5,582372,0.2941,19.21,42.66,336,355,2,8,0,7,0,0,0,0,-506.1,0,0,0,0,0,0,4,0.3233,0.00,0.00,0.00
474.25,5,582378,0.2940,19.33,53.35,335,347,2,6,0,3,0,0,0,0,-506.1,0,0,0,0,0,0,1,0.3249,1.92,10.07,15.88
474.5,5,582374,0.2940,19.92,44.82,359,363,1,8,1,3,0,0,0,0,-506.1,0,0,0,0,0,0,1,0.3265,0.00,0.00,0.00
474.75,5,582404,0.2940,20.26,57.78,363,398,2,5,0,2,0,0,0,0,-506.1,0,0,0,0,0,0,1,0.3281,0.00,0.00,0.00
475,5,582418,0.2940,20.62,47.00,375,391,2,2,0,2,0,0,0,0,-506.1,0,0,0,0,0,0,1,0.3297,0.00,0.00,0.00
475.25,5,582397,0.2940,20.99,63.17,409,392,1,4,0,3,0,0,0,0,-506.1,0,0,0,0,0,0,0,0.3315,0.00,0.00,0.00
475.5,5,582412,0.2940,21.34,52.55,374,395,1,6,0,6,0,0,0,0,-506.1,0,0,0,0,0,0,0,0.3334,0.00,0.00,0.00
475.75,5,582443,0.2940,22.14,67.59,383,422,1,8,0,4,0,0,0,0,-506.1,0,0,0,0,0,0,1,0.3350,0.00,0.00,0.00
476,5,582386,0.2940,22.78,53.59,459,406,2,4,1,2,0,0,0,0,-506.1,0,0,0,0,0,0,0,0.3368,0.00,0.00,0.00
476.25,5,582433,0.2940,23.35,69.45,417,467,2,3,0,0,0,0,0,0,-506.1,0,0,0,0,0,0,0,0.3387,1.89,7.98,14.22
476.5,5,582420,0.2940,23.91,57.60,431,425,0,7,0,8,0,0,0,0,-506.1,0,0,0,0,0,0,2,0.3400,0.00,0.00,0.00
476.75,5,582402,0.2940,24.72,73.12,457,443,0,4,0,0,0,0,0,0,-506.1,0,0,0,0,0,0,0,0.3418,0.00,0.00,0.00
477,5,582425,0.2940,25.07,58.22,454,481,0,4,0,6,0,0,0,0,-506.1,0,0,0,0,0,0,4,0.3425,0.00,0.00,0.00
477.25,5,582411,0.2940,25.59,74.74,470,459,1,3,1,4,0,0,0,0,-506.1,0,0,0,0,0,0,1,0.3440,0.00,0.00,0.00
477.5,5,582422,0.2940,25.75,64.52,452,470,1,7,1,2,0,0,0,0,-506.1,0,0,0,0,0,0,1,0.3456,0.00,0.00,0.00
477.75,5,582437,0.2940,26.20,73.84,423,439,0,1,1,8,0,0,0,0,-506.1,0,0,0,0,0,0,1,0.3472,0.00,0.00,0.00
478,5,582431,0.2940,26.44,59.27,445,440,1,1,2,2,0,0,0,0,-506.1,0,0,0,0,0,0,0,0.3490,0.00,0.00,0.00
478.25,5,582441,0.2940,26.88,71.53,447,458,1,1,1,4,0,0,0,0,-506.1,0,0,0,0,0,0,3,0.3500,0.87,8.03,12.58
478.5,5,582477,0.2940,27.34,59.99,426,463,0,1,3,5,0,0,0,0,-506.1,0,0,0,0,0,0,4,0.3506,0.00,0.00,0.00
478.75,5,582457,0.2940,27.31,72.14,445,429,1,4,1,5,0,0,0,0,-506.1,0,0,0,0,0,0,3,0.3516,0.00,0.00,0.00
479,5,582451,0.2940,27.44,58.84,431,428,1,3,2,8,0,0,0,0,-506.1,0,0,0,0,0,0,6,0.3517,0.00,0.00,0.00
479.25,5,582478,0.2940,27.16,69.02,422,453,1,4,1,11,0,0,0,0,-506.1,0,0,0,0,0,0,7,0.3514,0.00,0.00,0.00
479.5,5,582495,0.2940,26.55,57.01,429,450,1,4,0,8,0,0,0,0,-506.1,0,0,0,0,0,0,6,0.3515,0.00,0.00,0.00
479.75,5,582507,0.2940,26.54,61.66,424,442,0,6,2,8,0,0,0,0,-506.1,0,0,0,0,0,0,5,0.3519,0.00,0.00,0.00
480,5,582543,0.2940,26.87,57.34,406,444,2,2,2,7,0,0,0,0,-506.1,0,0,0,0,0,0,2,0.3531,0.00,0.00,0.00
480.25,5,582499,0.2940,27.28,76.86,447,408,2,5,2,4,0,0,0,0,-507.6,0,0,0,0,0,0,1,0.3547,1.01,7.68,12.81
480.5,5,582540,0.2940,26.82,58.01,396,438,0,1,0,5,0,0,0,0,-507.6,0,0,0,0,0,0,3,0.3556,0.00,0.00,0.00
480.75,5,582554,0.2940,26.46,65.26,418,433,0,1,1,8,0,0,0,0,-507.6,0,0,0,0,0,0,5,0.3560,0.00,0.00,0.00
481,5,582540,0.2940,25.79,55.26,401,389,0,2,0,6,0,0,0,0,-507.6,0,0,0,0,0,0,6,0.3560,0.00,0.00,0.00
481.25,5,582584,0.2940,26.10,62.35,393,439,3,2,0,4,0,0,0,0,-507.6,0,0,0,0,0,0,3,0.3570,0.00,0.00,0.00
481.5,5,582570,0.2940,26.34,60.34,420,410,0,4,0,4,0,0,0,0,-507.6,0,0,0,0,0,0,2,0.3582,0.00,0.00,0.00
481.75,5,582603,0.2940,26.24,65.55,397,434,2,4,1,4,0,0,0,0,-507.6,0,0,0,0,0,0,3,0.3592,0.00,0.00,0.00
482,5,582613,0.2940,25.81,54.73,389,401,0,2,0,5,0,0,0,0,-507.6,0,0,0,0,0,0,2,0.3604,0.00,0.00,0.00
482.25,5,582583,0.2940,25.51,65.16,405,377,2,2,1,4,0,0,0,0,-507.6,0,0,0,0,0,0,1,0.3619,0.86,11.10,18.72
482.5,5,582633,0.2939,25.21,52.41,382,434,1,2,1,3,0,0,0,0,-507.6,0,0,0,0,0,0,3,0.3628,0.00,0.00,0.00
482.75,5,582635,0.2939,25.15,64.58,391,397,0,4,0,2,0,0,0,0,-507.6,0,0,0,0,0,0,2,0.3641,0.00,0.00,0.00
483,5,582645,0.2939,24.44,52.64,383,399,0,6,0,11,0,0,0,0,-507.6,0,0,0,0,0,0,7,0.3638,0.00,0.00,0.00
483.25,5,582664,0.2939,25.07,66.38,350,370,0,1,2,2,0,0,0,0,-507.6,0,0,0,0,0,0,0,0.3656,0.00,0.00,0.00
483.5,5,582657,0.2939,24.81,51.63,392,387,0,2,2,6,0,0,0,0,-507.6,0,0,0,0,0,0,3,0.3665,0.00,0.00,0.00
483.75,5,582694,0.2939,24.60,60.11,350,395,0,8,0,1,0,0,0,0,-507.6,0,0,0,0,0,0,1,0.3681,0.00,0.00,0.00
484,5,582678,0.2939,23.94,61.06,372,359,3,3,2,4,0,0,0,0,-507.6,0,0,0,0,0,0,2,0.3693,0.00,0.00,0.00
484.25,5,582680,0.2939,24.31,67.88,347,351,0,2,2,3,0,0,0,0,-507.6,0,0,0,0,0,0,1,0.3708,0.97,5.93,12.92
484.5,5,582725,0.2939,23.69,48.92,327,374,2,2,0,3,0,0,0,0,-507.6,0,0,0,0,0,0,2,0.3720,0.00,0.00,0.00
484.75,5,582716,0.2939,23.95,57.96,352,348,0,5,0,10,0,0,0,0,-507.6,0,0,0,0,0,0,8,0.3714,0.00,0.00,0.00
485,5,582752,0.2939,23.15,48.60,344,382,2,2,0,8,0,0,0,0,-507.6,0,0,0,0,0,0,4,0.3721,0.00,0.00,0.00
485.25,5,582771,0.2939,23.53,62.06,328,349,3,2,3,9,0,0,0,0,-507.6,0,0,0,0,0,0,6,0.3721,0.00,0.00,0.00
485.5,5,582791,0.2939,23.35,56.31,348,371,0,3,0,5,0,0,0,0,-507.6,0,0,0,0,0,0,3,0.3730,0.00,0.00,0.00
485.75,5,582785,0.2939,23.28,56.61,334,331,0,3,0,6,0,0,0,0,-507.6,0,0,0,0,0,0,3,0.3739,0.00,0.00,0.00
486,5,582838,0.2939,22.60,47.16,324,378,3,1,1,8,0,0,0,0,-507.6,0,0,0,0,0,0,5,0.3742,0.00,0.00,0.00
486.25,5,582835,0.2939,22.65,58.47,335,336,1,4,3,5,0,0,0,0,-507.6,0,0,0,0,0,0,4,0.3748,1.45,7.16,14.43
486.5,5,582852,0.2939,22.41,46.45,338,358,1,3,1,13,0,0,0,0,-507.6,0,0,0,0,0,0,9,0.3739,0.00,0.00,0.00
486.75,5,582868,0.2939,22.41,55.23,304,322,1,2,1,6,0,0,0,0,-507.6,0,0,0,0,0,0,5,0.3742,0.00,0.00,0.00
487,5,582871,0.2939,21.54,47.53,326,336,2,7,0,3,0,0,0,0,-507.6,0,0,0,0,0,0,2,0.3754,0.00,0.00,0.00
487.25,5,582885,0.2939,21.56,59.10,305,322,1,3,1,8,0,0,0,0,-507.6,0,0,0,0,0,0,3,0.3763,0.00,0.00,0.00
487.5,5,582898,0.2939,21.06,46.34,324,340,0,3,1,6,0,0,0,0,-507.6,0,0,0,0,0,0,5,0.3766,0.00,0.00,0.00
487.75,5,582946,0.2939,21.20,52.68,270,320,0,2,0,5,0,0,0,0,-507.6,0,0,0,0,0,0,3,0.3775,0.00,0.00,0.00
488,5,582987,0.2938,20.79,42.83,281,325,1,3,1,5,0,0,0,0,-507.6,0,0,0,0,0,0,2,0.3786,0.00,0.00,0.00
488.25,5,582983,0.2938,20.95,51.84,311,308,1,1,1,4,0,0,0,0,-507.6,0,0,0,0,0,0,4,0.3792,1.56,5.99,14.21
488.5,5,583022,0.2938,20.88,51.69,283,326,6,4,0,5,0,0,0,0,-507.6,0,0,0,0,0,0,3,0.3801,0.00,0.00,0.00
488.75,5,582995,0.2938,20.88,46.97,325,306,1,8,1,5,0,0,0,0,-507.6,0,0,0,0,0,0,4,0.3807,0.00,0.00,0.00
489,5,583016,0.2938,20.53,44.12,286,311,4,4,0,4,0,0,0,0,-507.6,0,0,0,0,0,0,3,0.3815,0.00,0.00,0.00
489.25,5,583039,0.2938,20.36,48.25,278,308,2,7,3,8,0,0,0,0,-507.6,0,0,0,0,0,0,6,0.3815,0.00,0.00,0.00
489.5,5,583058,0.2938,19.79,41.46,294,320,2,7,0,4,0,0,0,0,-507.6,0,0,0,0,0,0,2,0.3827,0.00,0.00,0.00
489.75,5,583076,0.2938,19.44,47.73,283,307,0,6,3,3,0,0,0,0,-507.6,0,0,0,0,0,0,2,0.3839,0.00,0.00,0.00
490,5,583078,0.2938,19.41,39.88,278,282,0,2,0,4,0,0,0,0,-507.6,0,0,0,0,0,0,3,0.3847,0.00,0.00,0.00
490.25,5,583108,0.2938,19.30,46.34,286,321,3,5,0,4,0,0,0,1,-507.7,0,0,0,0,0,0,3,0.3856,2.07,11.44,18.34
490.5,5,583107,0.2938,19.39,39.77,279,282,2,4,1,4,0,0,0,1,-507.7,0,0,0,0,0,0,2,0.3868,0.00,0.00,0.00
490.75,5,583119,0.2937,19.26,43.61,296,316,0,8,1,2,0,0,0,0,-507.7,0,0,0,0,0,0,1,0.3882,0.00,0.00,0.00
491,5,583152,0.2937,19.51,40.42,260,297,1,4,2,0,0,0,0,0,-507.7,0,0,0,0,0,0,0,0.3900,0.00,0.00,0.00
491.25,5,583152,0.2937,19.33,43.05,290,300,5,10,3,0,0,0,0,0,-507.7,0,0,0,0,0,0,0,0.3918,0.00,0.00,0.00
491.5,5,583165,0.2937,19.27,62.06,285,306,2,8,0,6,0,0,0,0,-507.7,0,0,0,0,0,0,2,0.3929,0.00,0.00,0.00
491.75,5,583192,0.2937,19.08,47.80,273,304,3,4,2,7,0,0,0,0,-507.7,0,0,0,0,0,0,3,0.3938,0.00,0.00,0.00
492,5,583205,0.2937,18.92,46.67,264,281,0,4,0,3,0,0,0,0,-507.7,0,0,0,0,0,0,2,0.3950,0.00,0.00,0.00
492.25,5,583195,0.2936,18.75,41.29,270,270,0,10,2,3,0,0,0,0,-507.7,0,0,0,0,0,0,2,0.3962,1.77,8.75,24.30
492.5,5,583238,0.2936,19.35,39.84,249,298,0,6,1,5,0,0,0,0,-507.7,0,0,0,0,0,0,5,0.3965,0.00,0.00,0.00
492.75,5,583255,0.2936,19.26,53.20,283,302,1,2,1,2,0,0,0,0,-507.7,0,0,0,0,0,0,2,0.3976,0.00,0.00,0.00
493,5,583277,0.2936,18.88,47.33,255,281,0,4,2,2,0,0,0,0,-507.7,0,0,0,0,0,0,1,0.3991,0.00,0.00,0.00
493.25,5,583297,0.2936,19.34,47.76,255,281,3,6,6,3,0,0,0,0,-507.7,0,0,0,0,0,0,2,0.4003,0.00,0.00,0.00
493.5,5,583298,0.2936,19.82,56.51,290,296,1,5,3,2,0,0,0,0,-507.7,0,0,0,0,0,0,1,0.4018,0.00,0.00,0.00
493.75,5,583304,0.2935,19.72,51.19,251,267,2,10,0,4,0,0,0,0,-507.7,0,0,0,0,0,0,1,0.4032,0.00,0.00,0.00
494,5,583342,0.2935,19.73,52.76,268,311,5,5,1,3,0,0,0,0,-507.7,0,0,0,0,0,0,2,0.4044,0.00,0.00,0.00
494.25,5,583326,0.2935,19.72,48.08,303,295,0,8,5,1,0,0,0,0,-507.7,0,0,0,0,0,0,0,0.4062,1.32,9.78,17.20
494.5,5,583349,0.2935,19.64,46.05,284,308,3,1,0,4,0,0,0,0,-507.7,0,0,0,0,0,0,2,0.4074,0.00,0.00,0.00
494.75,5,583352,0.2935,19.74,49.50,293,305,3,9,4,6,0,0,0,0,-507.7,0,0,0,0,0,0,4,0.4080,0.00,0.00,0.00
495,5,583378,0.2935,19.70,42.05,267,301,5,8,0,11,0,0,0,0,-507.7,0,0,0,0,0,0,8,0.4074,0.00,0.00,0.00
495.25,5,583388,0.2935,19.63,56.06,286,300,2,4,1,11,0,0,0,0,-507.7,0,0,0,0,0,0,5,0.4077,0.00,0.00,0.00
495.5,5,583428,0.2935,19.31,54.62,256,300,1,4,1,10,0,0,0,0,-507.7,0,0,0,0,0,0,9,0.4068,0.00,0.00,0.00
495.75,5,583458,0.2935,19.42,57.58,291,324,2,3,4,9,0,0,0,0,-507.7,0,0,0,0,0,0,5,0.4071,0.00,0.00,0.00
496,5,583450,0.2935,19.63,42.62,268,265,2,5,1,7,0,0,0,0,-507.7,0,0,0,0,0,0,6,0.4071,0.00,0.00,0.00
496.25,5,583459,0.2935,20.02,61.70,292,307,3,6,4,10,0,0,0,0,-507.7,0,0,0,0,0,0,5,0.4074,2.53,8.43,19.60
496.5,5,583465,0.2935,19.73,43.29,291,303,1,6,2,4,0,0,0,0,-507.7,0,0,0,0,0,0,4,0.4080,0.00,0.00,0.00
496.75,5,583491,0.2934,19.60,57.51,270,306,1,10,4,5,0,0,0,0,-507.7,0,0,0,0,0,0,2,0.4091,0.00,0.00,0.00
497,5,583499,0.2934,19.67,43.01,285,296,4,3,1,3,0,0,0,0,-507.7,0,0,0,0,0,0,1,0.4106,0.00,0.00,0.00
497.25,5,583509,0.2934,19.55,58.40,270,283,0,3,2,4,0,0,0,0,-507.7,0,0,0,0,0,0,1,0.4121,0.00,0.00,0.00
497.5,5,583513,0.2934,19.58,43.74,291,302,3,7,2,9,0,0,0,0,-507.7,0,0,0,0,0,0,4,0.4127,0.00,0.00,0.00
497.75,5,583525,0.2934,20.66,63.76,289,308,1,7,7,3,0,0,0,0,-507.7,0,0,0,0,0,0,2,0.4138,0.00,0.00,0.00
498,5,583523,0.2934,20.76,45.86,311,313,2,4,0,6,0,0,0,0,-507.7,0,0,0,0,0,0,1,0.4153,0.00,0.00,0.00
498.25,5,583560,0.2934,21.04,63.16,271,309,4,1,3,2,0,0,0,0,-507.7,0,0,0,0,0,0,2,0.4164,1.49,14.46,23.86
498.5,5,583533,0.2934,20.69,49.99,332,313,6,8,1,3,0,0,0,0,-507.7,0,0,0,0,0,0,1,0.4179,0.00,0.00,0.00
498.75,5,583578,0.2934,21.43,65.09,271,319,2,3,3,8,0,0,0,0,-507.7,0,0,0,0,0,0,3,0.4188,0.00,0.00,0.00
499,5,583591,0.2933,21.01,48.95,314,332,3,5,1,6,0,0,0,0,-507.7,0,0,0,0,0,0,4,0.4193,0.00,0.00,0.00
499.25,5,583590,0.2933,21.42,64.34,291,295,5,5,4,4,0,0,0,0,-507.7,0,0,0,0,0,0,2,0.4205,0.00,0.00,0.00
499.5,5,583624,0.2933,21.35,50.67,317,355,3,4,2,2,0,0,0,0,-507.7,0,0,0,0,0,0,1,0.4219,0.00,0.00,0.00
